Year,ID,Location,Block,Border,Row,Tree,Family,Genotype,GLD,DBH,Height,Crown_height,Survival
Year_2,20621,Hill_Farm,2,1,6,21,AGHS2,5,35.6,NA,2.19,NA,Alive
Year_2,20622,Hill_Farm,2,1,6,22,AGHS2,5,42.6,NA,2.34,NA,Alive
Year_2,20623,Hill_Farm,2,1,6,23,AGHS2,5,39.2,NA,2.35,NA,Alive
Year_2,20624,Hill_Farm,2,1,6,24,AGHS2,5,39,NA,1.4,NA,Alive
Year_2,20625,Hill_Farm,2,1,6,25,AGHS2,5,45.9,NA,2.24,NA,Alive
Year_2,20626,Hill_Farm,2,1,6,26,AGHS3,1,39,NA,1.9,NA,Alive
Year_2,20627,Hill_Farm,2,1,6,27,AGHS3,1,38.2,NA,1.89,NA,Alive
Year_2,20628,Hill_Farm,2,1,6,28,AGHS3,1,55.2,NA,2.21,NA,Alive
Year_2,20629,Hill_Farm,2,1,6,29,AGHS3,1,38.2,NA,1.82,NA,Alive
Year_2,20630,Hill_Farm,2,1,6,30,AGHS3,1,NA,NA,NA,NA,Dead
Year_2,20701,Hill_Farm,2,1,7,1,AGHS4,2,60.04,NA,2.68,NA,Alive
Year_2,20702,Hill_Farm,2,0,7,2,AGHS4,2,44.15,NA,2.16,NA,Alive
Year_2,20703,Hill_Farm,2,0,7,3,AGHS4,2,53.77,NA,2.49,NA,Alive
Year_2,20704,Hill_Farm,2,0,7,4,AGHS4,2,53.9,NA,2.45,NA,Alive
Year_2,20705,Hill_Farm,2,1,7,5,AGHS4,2,39.67,NA,2.05,NA,Alive
Year_2,20706,Hill_Farm,2,1,7,6,AGH2,3,30.03,NA,1.42,NA,Alive
Year_2,20707,Hill_Farm,2,0,7,7,AGH2,3,50.19,NA,1.6,NA,Alive
Year_2,20708,Hill_Farm,2,0,7,8,AGH2,3,30.64,NA,1.89,NA,Alive
Year_2,20709,Hill_Farm,2,0,7,9,AGH2,3,32.52,NA,1.51,NA,Alive
Year_2,20710,Hill_Farm,2,1,7,10,AGH2,3,31.24,NA,1.57,NA,Alive
Year_2,20711,Hill_Farm,2,1,7,11,AGH25,4,27.11,NA,1.46,NA,Alive
Year_2,20712,Hill_Farm,2,0,7,12,AGH25,4,9.95,NA,0.61,NA,Alive
Year_2,20713,Hill_Farm,2,0,7,13,AGH25,4,27.98,NA,1.32,NA,Alive
Year_2,20714,Hill_Farm,2,0,7,14,AGH25,4,30.76,NA,1.49,NA,Alive
Year_2,20715,Hill_Farm,2,1,7,15,AGH25,4,26.66,NA,1.35,NA,Alive
Year_2,20716,Hill_Farm,2,1,7,16,AGHS1,6,34.62,NA,0.92,NA,Alive
Year_2,20717,Hill_Farm,2,0,7,17,AGHS1,6,43.15,NA,3.42,NA,Alive
Year_2,20718,Hill_Farm,2,0,7,18,AGHS1,6,47.31,NA,2.86,NA,Alive
Year_2,20719,Hill_Farm,2,0,7,19,AGHS1,6,43.73,NA,2.6,NA,Alive
Year_2,20720,Hill_Farm,2,1,7,20,AGHS1,6,31.91,NA,2.32,NA,Alive
Year_2,20721,Hill_Farm,2,1,7,21,AGHS2,5,25.15,NA,1.6,NA,Alive
Year_2,20722,Hill_Farm,2,0,7,22,AGHS2,5,17.61,NA,1.34,NA,Alive
Year_2,20723,Hill_Farm,2,0,7,23,AGHS2,5,26.69,NA,1.85,NA,Alive
Year_2,20724,Hill_Farm,2,0,7,24,AGHS2,5,14.88,NA,1.25,NA,Alive
Year_2,20725,Hill_Farm,2,1,7,25,AGHS2,5,32.14,NA,1.88,NA,Alive
Year_2,20726,Hill_Farm,2,1,7,26,AGHS3,1,28.06,NA,1.6,NA,Alive
Year_2,20727,Hill_Farm,2,0,7,27,AGHS3,1,NA,NA,NA,NA,Dead
Year_2,20728,Hill_Farm,2,0,7,28,AGHS3,1,12.19,NA,2.83,NA,Alive
Year_2,20729,Hill_Farm,2,0,7,29,AGHS3,1,40.99,NA,1.6,NA,Alive
Year_2,20730,Hill_Farm,2,1,7,30,AGHS3,1,40.28,NA,1.54,NA,Alive
Year_2,20801,Hill_Farm,2,1,8,1,AGHS4,2,54,NA,2.32,NA,Alive
Year_2,20802,Hill_Farm,2,0,8,2,AGHS4,2,56.81,NA,2.86,NA,Alive
Year_2,20803,Hill_Farm,2,0,8,3,AGHS4,2,49.93,NA,2.65,NA,Alive
Year_2,20804,Hill_Farm,2,0,8,4,AGHS4,2,53.41,NA,2.57,NA,Alive
Year_2,20805,Hill_Farm,2,1,8,5,AGHS4,2,46.63,NA,2.47,NA,Alive
Year_2,20806,Hill_Farm,2,1,8,6,AGH2,3,36.01,NA,1.88,NA,Alive
Year_2,20807,Hill_Farm,2,0,8,7,AGH2,3,28.88,NA,1.82,NA,Alive
Year_2,20808,Hill_Farm,2,0,8,8,AGH2,3,NA,NA,NA,NA,Dead
Year_2,20809,Hill_Farm,2,0,8,9,AGH2,3,20.96,NA,1.18,NA,Alive
Year_2,20810,Hill_Farm,2,1,8,10,AGH2,3,35.24,NA,1.87,NA,Alive
Year_2,20811,Hill_Farm,2,1,8,11,AGH25,4,50.18,NA,2.34,NA,Alive
Year_2,20812,Hill_Farm,2,0,8,12,AGH25,4,36.92,NA,1.86,NA,Alive
Year_2,20813,Hill_Farm,2,0,8,13,AGH25,4,35.65,NA,1.91,NA,Alive
Year_2,20814,Hill_Farm,2,0,8,14,AGH25,4,50.92,NA,2.02,NA,Alive
Year_2,20815,Hill_Farm,2,1,8,15,AGH25,4,48.6,NA,2.02,NA,Alive
Year_2,20816,Hill_Farm,2,1,8,16,AGHS1,6,33.3,NA,2.35,NA,Alive
Year_2,20817,Hill_Farm,2,0,8,17,AGHS1,6,40.58,NA,2.58,NA,Alive
Year_2,20818,Hill_Farm,2,0,8,18,AGHS1,6,42.84,NA,2.15,NA,Alive
Year_2,20819,Hill_Farm,2,0,8,19,AGHS1,6,33.61,NA,2.33,NA,Alive
Year_2,20820,Hill_Farm,2,1,8,20,AGHS1,6,56.07,NA,3.14,NA,Alive
Year_2,20821,Hill_Farm,2,1,8,21,AGHS2,5,30.04,NA,2.16,NA,Alive
Year_2,20822,Hill_Farm,2,0,8,22,AGHS2,5,24.93,NA,1.56,NA,Alive
Year_2,20823,Hill_Farm,2,0,8,23,AGHS2,5,25.69,NA,1.73,NA,Alive
Year_2,20824,Hill_Farm,2,0,8,24,AGHS2,5,31.02,NA,1.35,NA,Alive
Year_2,20825,Hill_Farm,2,1,8,25,AGHS2,5,36.7,NA,1.91,NA,Alive
Year_2,20826,Hill_Farm,2,1,8,26,AGHS3,1,18.84,NA,1.53,NA,Alive
Year_2,20827,Hill_Farm,2,0,8,27,AGHS3,1,19.62,NA,1.64,NA,Alive
Year_2,20828,Hill_Farm,2,0,8,28,AGHS3,1,44.25,NA,1.85,NA,Alive
Year_2,20829,Hill_Farm,2,0,8,29,AGHS3,1,12.53,NA,0.93,NA,Alive
Year_2,20830,Hill_Farm,2,1,8,30,AGHS3,1,18.84,NA,1.34,NA,Alive
Year_2,20901,Hill_Farm,2,1,9,1,AGHS4,2,30.7,NA,1.38,NA,Alive
Year_2,20902,Hill_Farm,2,0,9,2,AGHS4,2,43.7,NA,2.32,NA,Alive
Year_2,20903,Hill_Farm,2,0,9,3,AGHS4,2,45.26,NA,2.62,NA,Alive
Year_2,20904,Hill_Farm,2,0,9,4,AGHS4,2,44,NA,2.38,NA,Alive
Year_2,20905,Hill_Farm,2,1,9,5,AGHS4,2,46.3,NA,2.53,NA,Alive
Year_2,20906,Hill_Farm,2,1,9,6,AGH2,3,33.6,NA,1.75,NA,Alive
Year_2,20907,Hill_Farm,2,0,9,7,AGH2,3,44.8,NA,2.2,NA,Alive
Year_2,20908,Hill_Farm,2,0,9,8,AGH2,3,42,NA,1.94,NA,Alive
Year_2,20909,Hill_Farm,2,0,9,9,AGH2,3,37.2,NA,1.85,NA,Alive
Year_2,20910,Hill_Farm,2,1,9,10,AGH2,3,32.5,NA,1.57,NA,Alive
Year_2,20911,Hill_Farm,2,1,9,11,AGH25,4,36.6,NA,1.83,NA,Alive
Year_2,20912,Hill_Farm,2,0,9,12,AGH25,4,50.2,NA,1.91,NA,Alive
Year_2,20913,Hill_Farm,2,0,9,13,AGH25,4,29,NA,1.62,NA,Alive
Year_2,20914,Hill_Farm,2,0,9,14,AGH25,4,37.5,NA,1.82,NA,Alive
Year_2,20915,Hill_Farm,2,1,9,15,AGH25,4,52.1,NA,1.98,NA,Alive
Year_2,20916,Hill_Farm,2,1,9,16,AGHS1,6,43.1,NA,2.48,NA,Alive
Year_2,20917,Hill_Farm,2,0,9,17,AGHS1,6,34.2,NA,2.35,NA,Alive
Year_2,20918,Hill_Farm,2,0,9,18,AGHS1,6,34.7,NA,1.91,NA,Alive
Year_2,20919,Hill_Farm,2,0,9,19,AGHS1,6,30.5,NA,1.9,NA,Alive
Year_2,20920,Hill_Farm,2,1,9,20,AGHS1,6,32.4,NA,1.86,NA,Alive
Year_2,20921,Hill_Farm,2,1,9,21,AGHS2,5,45.8,NA,2.78,NA,Alive
Year_2,20922,Hill_Farm,2,0,9,22,AGHS2,5,35.2,NA,2.45,NA,Alive
Year_2,20923,Hill_Farm,2,0,9,23,AGHS2,5,35.5,NA,2.2,NA,Alive
Year_2,20924,Hill_Farm,2,0,9,24,AGHS2,5,31.7,NA,1.46,NA,Alive
Year_2,20925,Hill_Farm,2,1,9,25,AGHS2,5,20.8,NA,1.34,NA,Alive
Year_2,20926,Hill_Farm,2,1,9,26,AGHS3,1,42.6,NA,1.65,NA,Alive
Year_2,20927,Hill_Farm,2,0,9,27,AGHS3,1,19.3,NA,1.63,NA,Alive
Year_2,20928,Hill_Farm,2,0,9,28,AGHS3,1,27.6,NA,1.68,NA,Alive
Year_2,20929,Hill_Farm,2,0,9,29,AGHS3,1,31,NA,1.47,NA,Alive
Year_2,20930,Hill_Farm,2,1,9,30,AGHS3,1,27.9,NA,1.38,NA,Alive
Year_2,21001,Hill_Farm,2,1,10,1,AGHS4,2,41.1,NA,2,NA,Alive
Year_2,21002,Hill_Farm,2,1,10,2,AGHS4,2,39.7,NA,2.24,NA,Alive
Year_2,21003,Hill_Farm,2,1,10,3,AGHS4,2,46.3,NA,2.5,NA,Alive
Year_2,21004,Hill_Farm,2,1,10,4,AGHS4,2,42.7,NA,2.56,NA,Alive
Year_2,21005,Hill_Farm,2,1,10,5,AGHS4,2,44.6,NA,2.38,NA,Alive
Year_2,21006,Hill_Farm,2,1,10,6,AGH2,3,22.1,NA,1.53,NA,Alive
Year_2,21007,Hill_Farm,2,1,10,7,AGH2,3,33.2,NA,1.8,NA,Alive
Year_2,21008,Hill_Farm,2,1,10,8,AGH2,3,37.5,NA,1.98,NA,Alive
Year_2,21009,Hill_Farm,2,1,10,9,AGH2,3,36,NA,1.9,NA,Alive
Year_2,21010,Hill_Farm,2,1,10,10,AGH2,3,32.9,NA,1.5,NA,Alive
Year_2,21011,Hill_Farm,2,1,10,11,AGH25,4,56.3,NA,2.68,NA,Alive
Year_2,21012,Hill_Farm,2,1,10,12,AGH25,4,32,NA,1.59,NA,Alive
Year_2,21013,Hill_Farm,2,1,10,13,AGH25,4,29.7,NA,1.92,NA,Alive
Year_2,21014,Hill_Farm,2,1,10,14,AGH25,4,25.5,NA,1.43,NA,Alive
Year_2,21015,Hill_Farm,2,1,10,15,AGH25,4,29.2,NA,1.57,NA,Alive
Year_2,21016,Hill_Farm,2,1,10,16,AGHS1,6,30.5,NA,2.3,NA,Alive
Year_2,21017,Hill_Farm,2,1,10,17,AGHS1,6,28.7,NA,1.85,NA,Alive
Year_2,21018,Hill_Farm,2,1,10,18,AGHS1,6,44.7,NA,2.38,NA,Alive
Year_2,21019,Hill_Farm,2,1,10,19,AGHS1,6,17.5,NA,1.28,NA,Alive
Year_2,21020,Hill_Farm,2,1,10,20,AGHS1,6,28.6,NA,1.5,NA,Alive
Year_2,21021,Hill_Farm,2,1,10,21,AGHS2,5,34.7,NA,1.98,NA,Alive
Year_2,21022,Hill_Farm,2,1,10,22,AGHS2,5,43.3,NA,2.52,NA,Alive
Year_2,21023,Hill_Farm,2,1,10,23,AGHS2,5,52.5,NA,2.75,NA,Alive
Year_2,21024,Hill_Farm,2,1,10,24,AGHS2,5,27.5,NA,1.66,NA,Alive
Year_2,21025,Hill_Farm,2,1,10,25,AGHS2,5,23.2,NA,1.51,NA,Alive
Year_2,21026,Hill_Farm,2,1,10,26,AGHS3,1,25.1,NA,1.52,NA,Alive
Year_2,21027,Hill_Farm,2,1,10,27,AGHS3,1,19.7,NA,1.25,NA,Alive
Year_2,21028,Hill_Farm,2,1,10,28,AGHS3,1,47.9,NA,1.63,NA,Alive
Year_2,21029,Hill_Farm,2,1,10,29,AGHS3,1,45.9,NA,1.75,NA,Alive
Year_2,21030,Hill_Farm,2,1,10,30,AGHS3,1,21.3,NA,1.21,NA,Alive
Year_2,21101,Hill_Farm,3,1,11,1,AGHS1,6,52.8,NA,2.57,NA,Alive
Year_2,21102,Hill_Farm,3,1,11,2,AGHS1,6,40.9,NA,2.26,NA,Alive
Year_2,21103,Hill_Farm,3,1,11,3,AGHS1,6,37.8,NA,2.31,NA,Alive
Year_2,21104,Hill_Farm,3,1,11,4,AGHS1,6,35.3,NA,2.46,NA,Alive
Year_2,21105,Hill_Farm,3,1,11,5,AGHS1,6,41.6,NA,2.55,NA,Alive
Year_2,21106,Hill_Farm,3,1,11,6,AGHS3,1,52.4,NA,2.56,NA,Alive
Year_2,21107,Hill_Farm,3,1,11,7,AGHS3,1,40.8,NA,2.05,NA,Alive
Year_2,21108,Hill_Farm,3,1,11,8,AGHS3,1,48.8,NA,2.38,NA,Alive
Year_2,21109,Hill_Farm,3,1,11,9,AGHS3,1,50.7,NA,2.35,NA,Alive
Year_2,21110,Hill_Farm,3,1,11,10,AGHS3,1,49.9,NA,2.13,NA,Alive
Year_2,21111,Hill_Farm,3,1,11,11,AGHS2,5,48.7,NA,2.82,NA,Alive
Year_2,21112,Hill_Farm,3,1,11,12,AGHS2,5,51.4,NA,2.85,NA,Alive
Year_2,21113,Hill_Farm,3,1,11,13,AGHS2,5,64.1,NA,2.83,NA,Alive
Year_2,21114,Hill_Farm,3,1,11,14,AGHS2,5,43.1,NA,2.72,NA,Alive
Year_2,21115,Hill_Farm,3,1,11,15,AGHS2,5,46.8,NA,2.64,NA,Alive
Year_2,21116,Hill_Farm,3,1,11,16,AGH2,3,39.04,NA,2.21,NA,Alive
Year_2,21117,Hill_Farm,3,1,11,17,AGH2,3,35.3,NA,1.6,NA,Alive
Year_2,21118,Hill_Farm,3,1,11,18,AGH2,3,32.6,NA,1.4,NA,Alive
Year_2,21119,Hill_Farm,3,1,11,19,AGH2,3,38.2,NA,1.65,NA,Alive
Year_2,21120,Hill_Farm,3,1,11,20,AGH2,3,34.6,NA,1.79,NA,Alive
Year_2,21121,Hill_Farm,3,1,11,21,AGHS4,2,45.4,NA,2.33,NA,Alive
Year_2,21122,Hill_Farm,3,1,11,22,AGHS4,2,43.8,NA,2.06,NA,Alive
Year_2,21123,Hill_Farm,3,1,11,23,AGHS4,2,43.2,NA,2.34,NA,Alive
Year_2,21124,Hill_Farm,3,1,11,24,AGHS4,2,45.5,NA,1.88,NA,Alive
Year_2,21125,Hill_Farm,3,1,11,25,AGHS4,2,52,NA,2.31,NA,Alive
Year_2,21126,Hill_Farm,3,1,11,26,AGH25,4,19.5,NA,0.97,NA,Alive
Year_2,21127,Hill_Farm,3,1,11,27,AGH25,4,18.7,NA,1.05,NA,Alive
Year_2,21128,Hill_Farm,3,1,11,28,AGH25,4,13.3,NA,0.86,NA,Alive
Year_2,21129,Hill_Farm,3,1,11,29,AGH25,4,30.3,NA,1.56,NA,Alive
Year_2,21130,Hill_Farm,3,1,11,30,AGH25,4,20.53,NA,1.19,NA,Alive
Year_2,21201,Hill_Farm,3,1,12,1,AGHS1,6,58.2,NA,2.79,NA,Alive
Year_2,21202,Hill_Farm,3,0,12,2,AGHS1,6,49.8,NA,2.5,NA,Alive
Year_2,21203,Hill_Farm,3,0,12,3,AGHS1,6,52.8,NA,2.58,NA,Alive
Year_2,21204,Hill_Farm,3,0,12,4,AGHS1,6,51.3,NA,2.38,NA,Alive
Year_2,21205,Hill_Farm,3,1,12,5,AGHS1,6,39.4,NA,2.9,NA,Alive
Year_2,21206,Hill_Farm,3,1,12,6,AGHS3,1,51.5,NA,2.73,NA,Alive
Year_2,21207,Hill_Farm,3,0,12,7,AGHS3,1,49.3,NA,2.55,NA,Alive
Year_2,21208,Hill_Farm,3,0,12,8,AGHS3,1,35.6,NA,2.09,NA,Alive
Year_2,21209,Hill_Farm,3,0,12,9,AGHS3,1,41.34,NA,2.05,NA,Alive
Year_2,21210,Hill_Farm,3,1,12,10,AGHS3,1,60.3,NA,2.83,NA,Alive
Year_2,21211,Hill_Farm,3,1,12,11,AGHS2,5,49.4,NA,2.48,NA,Alive
Year_2,21212,Hill_Farm,3,0,12,12,AGHS2,5,47,NA,2.48,NA,Alive
Year_2,21213,Hill_Farm,3,0,12,13,AGHS2,5,49,NA,2.58,NA,Alive
Year_2,21214,Hill_Farm,3,0,12,14,AGHS2,5,50.9,NA,2.65,NA,Alive
Year_2,21215,Hill_Farm,3,1,12,15,AGHS2,5,34.4,NA,1.92,NA,Alive
Year_2,21216,Hill_Farm,3,1,12,16,AGH2,3,37.3,NA,1.6,NA,Alive
Year_2,21217,Hill_Farm,3,0,12,17,AGH2,3,35.7,NA,1.54,NA,Alive
Year_2,21218,Hill_Farm,3,0,12,18,AGH2,3,36.8,NA,1.33,NA,Alive
Year_2,21219,Hill_Farm,3,0,12,19,AGH2,3,34,NA,1.44,NA,Alive
Year_2,21220,Hill_Farm,3,1,12,20,AGH2,3,32.7,NA,1.68,NA,Alive
Year_2,21221,Hill_Farm,3,1,12,21,AGHS4,2,33.7,NA,1.42,NA,Alive
Year_2,21222,Hill_Farm,3,0,12,22,AGHS4,2,35.5,NA,1.94,NA,Alive
Year_2,21223,Hill_Farm,3,0,12,23,AGHS4,2,42.3,NA,2.11,NA,Alive
Year_2,21224,Hill_Farm,3,0,12,24,AGHS4,2,29,NA,1.79,NA,Alive
Year_2,21225,Hill_Farm,3,1,12,25,AGHS4,2,39.1,NA,1.45,NA,Alive
Year_2,21226,Hill_Farm,3,1,12,26,AGH25,4,22.3,NA,1.13,NA,Alive
Year_2,21227,Hill_Farm,3,0,12,27,AGH25,4,22.6,NA,1.34,NA,Alive
Year_2,21228,Hill_Farm,3,0,12,28,AGH25,4,26.8,NA,1.28,NA,Alive
Year_2,21229,Hill_Farm,3,0,12,29,AGH25,4,33.2,NA,1.74,NA,Alive
Year_2,21230,Hill_Farm,3,1,12,30,AGH25,4,NA,NA,NA,NA,Dead
Year_2,21301,Hill_Farm,3,1,13,1,AGHS1,6,33.88,NA,1.82,NA,Alive
Year_2,21302,Hill_Farm,3,0,13,2,AGHS1,6,41.6,NA,2.22,NA,Alive
Year_2,21303,Hill_Farm,3,0,13,3,AGHS1,6,37.72,NA,2.2,NA,Alive
Year_2,21304,Hill_Farm,3,0,13,4,AGHS1,6,29.45,NA,1.82,NA,Alive
Year_2,21305,Hill_Farm,3,1,13,5,AGHS1,6,43.01,NA,2.52,NA,Alive
Year_2,21306,Hill_Farm,3,1,13,6,AGHS3,1,32.33,NA,1.62,NA,Alive
Year_2,21307,Hill_Farm,3,0,13,7,AGHS3,1,22.48,NA,1.59,NA,Alive
Year_2,21308,Hill_Farm,3,0,13,8,AGHS3,1,31.7,NA,2.04,NA,Alive
Year_2,21309,Hill_Farm,3,0,13,9,AGHS3,1,33.5,NA,1.92,NA,Alive
Year_2,21310,Hill_Farm,3,1,13,10,AGHS3,1,33.4,NA,2.09,NA,Alive
Year_2,21311,Hill_Farm,3,1,13,11,AGHS2,5,36.63,NA,2.42,NA,Alive
Year_2,21312,Hill_Farm,3,0,13,12,AGHS2,5,35.4,NA,2.3,NA,Alive
Year_2,21313,Hill_Farm,3,0,13,13,AGHS2,5,46.15,NA,2.54,NA,Alive
Year_2,21314,Hill_Farm,3,0,13,14,AGHS2,5,46.72,NA,2.5,NA,Alive
Year_2,21315,Hill_Farm,3,1,13,15,AGHS2,5,47.11,NA,2.44,NA,Alive
Year_2,21316,Hill_Farm,3,1,13,16,AGH2,3,30.11,NA,1.38,NA,Alive
Year_2,21317,Hill_Farm,3,0,13,17,AGH2,3,41.48,NA,1.54,NA,Alive
Year_2,21318,Hill_Farm,3,0,13,18,AGH2,3,18.75,NA,1.26,NA,Alive
Year_2,21319,Hill_Farm,3,0,13,19,AGH2,3,NA,NA,NA,NA,Dead
Year_2,21320,Hill_Farm,3,1,13,20,AGH2,3,25.24,NA,1.58,NA,Alive
Year_2,21321,Hill_Farm,3,1,13,21,AGHS4,2,33.66,NA,1.89,NA,Alive
Year_2,21322,Hill_Farm,3,0,13,22,AGHS4,2,18.1,NA,1.4,NA,Alive
Year_2,21323,Hill_Farm,3,0,13,23,AGHS4,2,44.08,NA,2.04,NA,Alive
Year_2,21324,Hill_Farm,3,0,13,24,AGHS4,2,36.53,NA,1.76,NA,Alive
Year_2,21325,Hill_Farm,3,1,13,25,AGHS4,2,40.44,NA,2.02,NA,Alive
Year_2,21326,Hill_Farm,3,1,13,26,AGH25,4,22.61,NA,1.22,NA,Alive
Year_2,21327,Hill_Farm,3,0,13,27,AGH25,4,23.4,NA,1.12,NA,Alive
Year_2,21328,Hill_Farm,3,0,13,28,AGH25,4,6.24,NA,0.47,NA,Alive
Year_2,21329,Hill_Farm,3,0,13,29,AGH25,4,29.37,NA,1.54,NA,Alive
Year_2,21330,Hill_Farm,3,1,13,30,AGH25,4,35.73,NA,1.41,NA,Alive
Year_2,21401,Hill_Farm,3,1,14,1,AGHS1,6,58.37,NA,2.55,NA,Alive
Year_2,21402,Hill_Farm,3,0,14,2,AGHS1,6,62.62,NA,2.8,NA,Alive
Year_2,21403,Hill_Farm,3,0,14,3,AGHS1,6,69.31,NA,2.83,NA,Alive
Year_2,21404,Hill_Farm,3,0,14,4,AGHS1,6,35.18,NA,2.32,NA,Alive
Year_2,21405,Hill_Farm,3,1,14,5,AGHS1,6,41.67,NA,2.38,NA,Alive
Year_2,21406,Hill_Farm,3,1,14,6,AGHS3,1,36.86,NA,1.9,NA,Alive
Year_2,21407,Hill_Farm,3,0,14,7,AGHS3,1,45.63,NA,2.34,NA,Alive
Year_2,21408,Hill_Farm,3,0,14,8,AGHS3,1,34.47,NA,2.02,NA,Alive
Year_2,21409,Hill_Farm,3,0,14,9,AGHS3,1,48.92,NA,2.32,NA,Alive
Year_2,21410,Hill_Farm,3,1,14,10,AGHS3,1,47.37,NA,2.52,NA,Alive
Year_2,21411,Hill_Farm,3,1,14,11,AGHS2,5,32.77,NA,1.78,NA,Alive
Year_2,21412,Hill_Farm,3,0,14,12,AGHS2,5,55.81,NA,2.95,NA,Alive
Year_2,21413,Hill_Farm,3,0,14,13,AGHS2,5,60.75,NA,2.77,NA,Alive
Year_2,21414,Hill_Farm,3,0,14,14,AGHS2,5,76.54,NA,2.9,NA,Alive
Year_2,21415,Hill_Farm,3,1,14,15,AGHS2,5,57.96,NA,2.64,NA,Alive
Year_2,21416,Hill_Farm,3,1,14,16,AGH2,3,27.7,NA,1.04,NA,Alive
Year_2,21417,Hill_Farm,3,0,14,17,AGH2,3,36.61,NA,1.51,NA,Alive
Year_2,21418,Hill_Farm,3,0,14,18,AGH2,3,38.28,NA,1.54,NA,Alive
Year_2,21419,Hill_Farm,3,0,14,19,AGH2,3,35.43,NA,1.59,NA,Alive
Year_2,21420,Hill_Farm,3,1,14,20,AGH2,3,23.42,NA,1.04,NA,Alive
Year_2,21421,Hill_Farm,3,1,14,21,AGHS4,2,NA,NA,NA,NA,Dead
Year_2,21422,Hill_Farm,3,0,14,22,AGHS4,2,29.01,NA,1.62,NA,Alive
Year_2,21423,Hill_Farm,3,0,14,23,AGHS4,2,30.3,NA,1.57,NA,Alive
Year_2,21424,Hill_Farm,3,0,14,24,AGHS4,2,38.27,NA,1.89,NA,Alive
Year_2,21425,Hill_Farm,3,1,14,25,AGHS4,2,25.06,NA,1.53,NA,Alive
Year_2,21426,Hill_Farm,3,1,14,26,AGH25,4,22.66,NA,1.07,NA,Alive
Year_2,21427,Hill_Farm,3,0,14,27,AGH25,4,43.7,NA,1.71,NA,Alive
Year_2,21428,Hill_Farm,3,0,14,28,AGH25,4,42.22,NA,1.62,NA,Alive
Year_2,21429,Hill_Farm,3,0,14,29,AGH25,4,31,NA,1.44,NA,Alive
Year_2,21430,Hill_Farm,3,1,14,30,AGH25,4,33.07,NA,1.4,NA,Alive
Year_2,21501,Hill_Farm,3,1,15,1,AGHS1,6,44.91,NA,1.95,NA,Alive
Year_2,21502,Hill_Farm,3,1,15,2,AGHS1,6,35.11,NA,2,NA,Alive
Year_2,21503,Hill_Farm,3,1,15,3,AGHS1,6,39.74,NA,2.04,NA,Alive
Year_2,21504,Hill_Farm,3,1,15,4,AGHS1,6,41.96,NA,2.48,NA,Alive
Year_2,21505,Hill_Farm,3,1,15,5,AGHS1,6,51.18,NA,2.69,NA,Alive
Year_2,21506,Hill_Farm,3,1,15,6,AGHS3,1,39.75,NA,1.92,NA,Alive
Year_2,21507,Hill_Farm,3,1,15,7,AGHS3,1,39.24,NA,2.24,NA,Alive
Year_2,21508,Hill_Farm,3,1,15,8,AGHS3,1,48.08,NA,2.32,NA,Alive
Year_2,21509,Hill_Farm,3,1,15,9,AGHS3,1,43.78,NA,2.47,NA,Alive
Year_2,21510,Hill_Farm,3,1,15,10,AGHS3,1,26.73,NA,1.44,NA,Alive
Year_2,21511,Hill_Farm,3,1,15,11,AGHS2,5,27.13,NA,1.54,NA,Alive
Year_2,21512,Hill_Farm,3,1,15,12,AGHS2,5,39.44,NA,2.38,NA,Alive
Year_2,21513,Hill_Farm,3,1,15,13,AGHS2,5,34.37,NA,2.28,NA,Alive
Year_2,21514,Hill_Farm,3,1,15,14,AGHS2,5,43.5,NA,2.35,NA,Alive
Year_2,21515,Hill_Farm,3,1,15,15,AGHS2,5,26.39,NA,1.54,NA,Alive
Year_2,21516,Hill_Farm,3,1,15,16,AGH2,3,14.59,NA,0.79,NA,Alive
Year_2,21517,Hill_Farm,3,1,15,17,AGH2,3,25.41,NA,1.26,NA,Alive
Year_2,21518,Hill_Farm,3,1,15,18,AGH2,3,NA,NA,NA,NA,Dead
Year_2,21519,Hill_Farm,3,1,15,19,AGH2,3,10.2,NA,0.87,NA,Alive
Year_2,21520,Hill_Farm,3,1,15,20,AGH2,3,NA,NA,NA,NA,Dead
Year_2,21521,Hill_Farm,3,1,15,21,AGHS4,2,26.55,NA,1.44,NA,Alive
Year_2,21522,Hill_Farm,3,1,15,22,AGHS4,2,16.39,NA,1.08,NA,Alive
Year_2,21523,Hill_Farm,3,1,15,23,AGHS4,2,38.14,NA,1.94,NA,Alive
Year_2,21524,Hill_Farm,3,1,15,24,AGHS4,2,15.84,NA,1.02,NA,Alive
Year_2,21525,Hill_Farm,3,1,15,25,AGHS4,2,39.14,NA,2.02,NA,Alive
Year_2,21526,Hill_Farm,3,1,15,26,AGH25,4,41.84,NA,1.63,NA,Alive
Year_2,21527,Hill_Farm,3,1,15,27,AGH25,4,54.96,NA,2.24,NA,Alive
Year_2,21528,Hill_Farm,3,1,15,28,AGH25,4,50.48,NA,2.2,NA,Alive
Year_2,21529,Hill_Farm,3,1,15,29,AGH25,4,4.41,NA,0.35,NA,Alive
Year_2,21530,Hill_Farm,3,1,15,30,AGH25,4,NA,NA,NA,NA,Dead
Year_2,21601,Hill_Farm,4,1,16,1,AGHS2,5,31.03,NA,1.62,NA,Alive
